5DSOM_clay_vases_3.obj,7.654651920166405e-10,7.835986974208518e-10,7.79369183610969e-12,3.32383073554011e-06,1.7954486582202878e-06,9.136787499779856e-06,5.413689333054717e-12,3.1619361010599547e-13,8.961611687656994e-11
5DSOM_fakej.obj,7.654651920166407e-10,7.835986974208523e-10,7.793691836110455e-12,4.756033248297184e-06,4.999611965005979e-06,1.5319808117622187e-05,3.3973440997493206e-11,2.93176607043323e-11,3.0542676530760015e-10
897_vcg-amphora_simplified.obj,7.654655667810649e-10,7.835988693448321e-10,7.79426839765488e-12,0.0005036729185931504,0.00019494795046002194,0.001630366398689396,5.929514528722286e-07,3.056156237764861e-08,6.5791058922256056e-06
Abstractshape1.obj,7.656163259332436e-10,7.837585753638211e-10,8.031037265503904e-12,0.0008789371811715034,0.0009413889059538436,0.002985162935182151,5.828090089705141e-07,6.823080878534539e-07,6.943020066297079e-06
Abstractshape10.obj,7.656701300055973e-10,7.837976951935877e-10,8.139585218406001e-12,0.001053918811302706,0.0010382023631088832,0.0036549160286324348,8.700875534282213e-07,1.3659488146862006e-06,7.820922918162107e-06
Abstractshape11.obj,7.657952138755597e-10,7.839406105168567e-10,8.377538420859896e-12,0.0011745453965335102,0.0011894076048238327,0.00336246633881454,9.536204129428988e-07,1.032840039012349e-06,6.726443248095025e-06
Abstractshape12.obj,7.655753409833929e-10,7.837028298975584e-10,7.945916525989746e-12,0.0009330004092858862,0.0008468533093861009,0.002750211994753325,5.963425097448455e-07,7.475766777030088e-07,8.369215834940865e-06
Abstractshape13.obj,7.656795090281e-10,7.838177307735262e-10,8.219161099902385e-12,0.001012397870675922,0.0010377421475165837,0.003398252956273095,9.020353864995428e-07,9.153300148460678e-07,1.351242781644784e-05
Abstractshape14.obj,7.655998575904711e-10,7.837365591921104e-10,7.982691115899549e-12,0.0009676805122138089,0.000992566926686562,0.002701286207489852,5.752328396178954e-07,6.282894667646444e-07,1.986051129820322e-06
Abstractshape15.obj,7.65594449018462e-10,7.837309173408549e-10,7.984652067567051e-12,0.0009371246724235096,0.0009567538081350072,0.002778885778374045,5.490439413970535e-07,5.763638214222728e-07,4.114532053777245e-06
Abstractshape16.obj,7.655880815355724e-10,7.837237434633529e-10,7.990024761525336e-12,0.0010738627497127228,0.0011029431026942653,0.002732950972956045,9.49698987955177e-07,9.901921704722717e-07,1.3519694796648087e-06
Abstractshape17.obj,7.65835432807913e-10,7.83853879748561e-10,8.3541143752989e-12,0.0010483211802859473,0.0010472455763939523,0.0033776126866466387,7.462303377794973e-07,2.5960922829561655e-07,8.023179837477684e-06
Abstractshape18.obj,7.656494814277546e-10,7.837880815113088e-10,8.128756897597444e-12,0.0010353396400937735,0.0010551731404456041,0.0035378057215018927,9.355378325216508e-07,9.487542260504427e-07,1.247893470023219e-05
Abstractshape19.obj,7.657473592065617e-10,7.838866918690579e-10,8.065096808699498e-12,0.0010913038201109903,0.0011188444971891238,0.003192042660777584,6.347765277890235e-07,6.854356683336227e-07,2.3701570413786632e-06
Abstractshape2.obj,7.65561349363788e-10,7.836970813058209e-10,7.93267301223036e-12,0.0008688108085351567,0.0008880377006576861,0.0025750124193461782,4.980394134998922e-07,5.327985568221856e-07,2.080893489380303e-06
Abstractshape20.obj,7.656332305562606e-10,7.837707097754355e-10,8.053072176826453e-12,0.0010260534784289803,0.0010491877272097451,0.002885377980286514,6.281801983742266e-07,6.907466259078864e-07,2.1739329192666787e-06
Abstractshape21.obj,7.655894123945758e-10,7.837253837641353e-10,8.04713497640231e-12,0.0009110309738647784,0.0009400865845101687,0.0033221266499925206,8.39195193945563e-07,8.572865367581554e-07,1.2406141055092729e-05
Abstractshape22.obj,7.662232385106043e-10,7.843738332711116e-10,9.394696769593446e-12,0.0013027397691334937,0.0013375186216697875,0.0045964526102151015,9.706875628298802e-07,1.0492512845927233e-06,5.1887754427121335e-06
Abstractshape23.obj,7.657372654191111e-10,7.838770393277206e-10,8.248449964979833e-12,0.0010506820109696994,0.0010776670692271768,0.0034507796918685656,6.980619655561283e-07,7.377011843282371e-07,5.673887309881601e-06
Abstractshape24.obj,7.657384684839954e-10,7.838766700135115e-10,8.384308924696308e-12,0.0011273248798052845,0.001156384774464871,0.003858619094951772,7.202916046489837e-07,7.71135691490666e-07,3.205848776657785e-06
Abstractshape25.obj,7.65755896360718e-10,7.838967958759676e-10,8.352590679127338e-12,0.0010355805854082162,0.001067476487963833,0.00400349440404296,9.575458702531173e-07,9.77390775330449e-07,9.085900378543622e-06
Abstractshape26.obj,7.657393659206069e-10,7.838782233918135e-10,8.361049948781257e-12,0.0011516516042763658,0.0011823005319927715,0.0037165776685094565,7.672506007200891e-07,8.267528636913965e-07,2.8590064678405395e-06
Abstractshape27.obj,7.656890923215501e-10,7.83827585419102e-10,8.24705416835558e-12,0.0010299993927629166,0.0010540333970356468,0.00365671308019758,9.85549596173411e-07,1.0128124573115252e-06,1.2727504726281943e-05
Abstractshape28.obj,7.657563510632805e-10,7.838956200250526e-10,8.417695593914341e-12,0.001165909562273749,0.0011932056934521138,0.0038281816622041235,7.630201429494525e-07,8.29001844925175e-07,3.2094022085561746e-06
Abstractshape29.obj,7.656016186545595e-10,7.837379525989867e-10,8.065160371347655e-12,0.000961449285637047,0.0009888514754852929,0.0032805416356594757,9.216322092384557e-07,9.43818029367526e-07,1.3859025622324794e-05
Abstractshape3.obj,7.655990716981716e-10,7.837353764293296e-10,8.045681741008325e-12,0.0010613495451737439,0.0010869423497511775,0.0030650564794409553,7.409695289171388e-07,7.69927501766769e-07,2.3956856636644766e-06
Abstractshape30.obj,7.656986343658822e-10,7.838401856309697e-10,8.294415598000658e-12,0.001035404990648797,0.0010592417470872586,0.0037959578260973576,1.0173170425736638e-06,1.0536195922427246e-06,1.325624412295005e-05
Abstractshape31.obj,7.656367239614885e-10,7.837738200380916e-10,8.14788005914548e-12,0.0010209783385735174,0.0010235796592289819,0.003610411393205233,1.0062249908945875e-06,1.019161266357062e-06,1.3964237973428868e-05
Abstractshape32.obj,7.655846876818444e-10,7.837205059184284e-10,8.034282803551801e-12,0.00092880029648078,0.0009525767008461486,0.003248883440534197,9.001297450668049e-07,9.188250337972349e-07,1.389157499618664e-05
Abstractshape33.obj,7.656395574052106e-10,7.837768970997606e-10,8.142659170208073e-12,0.0009794005305501707,0.0010037231606276884,0.003366780399015501,8.970901330331276e-07,9.338413323090491e-07,1.3361828921628387e-05
Abstractshape34.obj,7.656042070795052e-10,7.837410512814162e-10,7.968564423500375e-12,0.0009913406887698743,0.0010159987305640523,0.0026515083183050784,6.612066532487941e-07,7.2589440332923e-07,2.195342475416251e-06
Abstractshape35.obj,7.656309745137793e-10,7.837687011289181e-10,8.094704130308083e-12,0.0010896739631255235,0.0011187488455117306,0.0032474792957837015,6.936597913921062e-07,7.555668149500023e-07,2.1783691264967287e-06
Abstractshape36.obj,7.656472886736205e-10,7.837852673302213e-10,8.113988053437926e-12,0.001030403475851015,0.0010559734845917049,0.003095163988429932,6.193093596974293e-07,6.716583575704209e-07,2.21737383861725e-06
Abstractshape37.obj,7.657382456473426e-10,7.83877748810453e-10,8.357022813417662e-12,0.0011525151450970826,0.0011808242472669257,0.0036894134031146687,7.812266476509138e-07,8.261677255359589e-07,2.9267576742880044e-06
Abstractshape38.obj,7.656090724982004e-10,7.837460345504702e-10,8.007812746067854e-12,0.0009809872216764665,0.0010068571648218514,0.002790194520871592,5.970661331374335e-07,6.299486213492672e-07,2.0712140643355796e-06
Abstractshape39.obj,7.65935557564413e-10,7.840783565890642e-10,8.403875799426416e-12,0.001188914165088694,0.0012307268392060561,0.003827550928580024,7.24473535340189e-07,7.873053303370236e-07,3.2438470919059737e-06
Abstractshape4.obj,7.656494636081725e-10,7.837873493363671e-10,8.070642856648195e-12,0.0010348926183862861,0.0010590228355910922,0.0029211528702453005,6.673603371435045e-07,7.053034462981748e-07,2.2043307812210718e-06
Abstractshape40.obj,7.657049778544994e-10,7.838446843842941e-10,8.234026792383502e-12,0.0011259381966019382,0.001150093424512887,0.003441171045067448,7.925982006030672e-07,8.437423450273465e-07,2.6033234065983116e-06
Abstractshape41.obj,7.656231584113968e-10,7.837601323649009e-10,8.123954928494792e-12,0.000963176888822683,0.0010025428974857994,0.0035262971876601737,9.602500083242623e-07,9.953017414468326e-07,1.3696809436979266e-05
Abstractshape42.obj,7.657315710363366e-10,7.838710993508441e-10,8.34436272573707e-12,0.0010479291851655688,0.0010764704336850295,0.0036669294553108357,9.482463653082325e-07,9.634986380217708e-07,1.2969544883823146e-05
Abstractshape43.obj,7.655450657479343e-10,7.836805033519554e-10,7.892467988875871e-12,0.0008956933669854614,0.000917054115262746,0.002339162728233787,6.348729383711806e-07,6.63823694151043e-07,2.374408577771211e-06
Abstractshape44.obj,7.656552741991782e-10,7.837931886860371e-10,8.104229710297803e-12,0.0010375392479788643,0.0010590705302718215,0.0034168722976176016,6.603360345950661e-07,6.792923814364183e-07,4.177253125810221e-06
Abstractshape45.obj,7.657086878350594e-10,7.83847777977411e-10,8.277029250769894e-12,0.0011359664848529312,0.001162642702557764,0.0034578681045345622,8.346382438284331e-07,9.17414459547212e-07,2.6210231252689307e-06
Abstractshape46.obj,7.657834414463498e-10,7.839240027244304e-10,8.426076564231216e-12,0.0011979539338033795,0.0012277303455771006,0.003813592317743432,7.819206851123255e-07,8.427643317596786e-07,2.803942831688932e-06
Abstractshape47.obj,7.658224923845222e-10,7.839648516734463e-10,8.565957916321835e-12,0.0011947631522093566,0.0012289008945259004,0.003960126895720173,8.327919785776736e-07,9.005085772880323e-07,3.4479700392269135e-06
Abstractshape48.obj,7.656328767799544e-10,7.837702434773283e-10,8.0759715826969e-12,0.0010003642518297536,0.0010234047268873133,0.00301101052205297,5.776014467419043e-07,6.345413683654332e-07,2.449768372392781e-06
Abstractshape49.obj,7.656301482652325e-10,7.837675883746227e-10,8.042419767493708e-12,0.0009998539282381849,0.001028448878083096,0.002822037316563905,5.819735133992921e-07,6.282809615063626e-07,2.7361782789734534e-06
Abstractshape5.obj,7.656303615161294e-10,7.837677123883278e-10,8.043674201200735e-12,0.0009988236946519293,0.0010214719437432083,0.002916871885507236,6.544320367316473e-07,7.153868320083511e-07,2.4575158219856222e-06
Abstractshape50.obj,7.656485081838281e-10,7.837864859358578e-10,8.105142037907854e-12,0.001008029055708305,0.001029795116098157,0.0030739298009646995,6.050361879084822e-07,6.621385593297015e-07,2.5820314340377966e-06
Abstractshape6.obj,7.657579464547122e-10,7.838980439159869e-10,8.344011059543473e-12,0.001035920536082099,0.0010652866255616922,0.0036871185126096857,8.863201258224703e-07,9.144696566894667e-07,1.082018459408878e-05
Abstractshape7.obj,7.657753118302942e-10,7.839153868698904e-10,8.184987013794209e-12,0.001084599661231178,0.001108697418349062,0.003498824965950285,6.245491395119583e-07,6.626148662989748e-07,2.872542402172379e-06
Abstractshape8.obj,7.65751157107915e-10,7.83891149337586e-10,8.29802504146641e-12,0.0010430320549015457,0.0010717439389096414,0.0035833181598319084,8.523534625266948e-07,8.799741628534449e-07,9.914872066961533e-06
Abstractshape9.obj,7.657101331908906e-10,7.838481597881672e-10,8.287365069916314e-12,0.0010640295628326997,0.001088440179235108,0.0035509874132239726,9.472235985875601e-07,9.729407218431358e-07,1.3227682594805742e-05
Alabastron1.obj,7.654716857505572e-10,7.836053514441509e-10,7.794797324796564e-12,0.0006653157856126225,0.0006828333920448261,0.0007149041152940863,6.389051245059799e-07,6.834028053310008e-07,4.422747863325697e-07
Alabastron10.obj,7.654660771167683e-10,7.83599602587319e-10,7.794168714380678e-12,0.0004084658130523799,0.0004192676727665406,0.0006734498897118304,1.278767015414319e-07,1.362039711073028e-07,3.7587174589714116e-07
Alabastron11.obj,7.654662351523583e-10,7.835997659986341e-10,7.79421207212087e-12,0.00043144671973992574,0.0004424610895124629,0.0006722674090298268,1.4608637513335548e-07,1.5710033492899656e-07,4.0644572694972923e-07
Alabastron12.obj,7.654659611706967e-10,7.835994856514829e-10,7.79393191803509e-12,0.0004410378922554096,0.0004513954833996054,0.0005653042844999913,2.1926189716232814e-07,2.368800144763318e-07,2.9939731974029675e-07
Alabastron13.obj,7.654659840775787e-10,7.835995093335797e-10,7.793884205720508e-12,0.00046663726935867723,0.00047839992362982763,0.000529911376137482,3.0039428621816995e-07,3.2265663785580364e-07,2.589336883001289e-07
Alabastron14.obj,7.65466650884469e-10,7.836001943143239e-10,7.794153986697508e-12,0.000509269338692498,0.000521904929880244,0.0006389589135408602,2.806172882585227e-07,3.0232965539055736e-07,3.5166104123946196e-07
Alabastron15.obj,7.654667532808056e-10,7.836002969906522e-10,7.793989965169954e-12,0.0005379920036396104,0.0005512930190968796,0.0005630734921604149,3.9782081834135544e-07,4.2801488262130767e-07,3.131026481162482e-07
Alabastron16.obj,7.654675499936949e-10,7.836011123815714e-10,7.793974828991475e-12,0.0005887368579906062,0.0006035762718414071,0.0005550730077392544,6.119142040059518e-07,6.558551326991836e-07,2.51106024713422e-07
Alabastron17.obj,7.654689162188633e-10,7.836025161599416e-10,7.79449267814385e-12,0.0006809315379330513,0.0006975498660903467,0.0006817661851280265,6.147671439235077e-07,6.607039064643483e-07,3.9568635912265486e-07
Alabastron18.obj,7.654685895773078e-10,7.836021799253607e-10,7.794076163417301e-12,0.0006966455057617879,0.0007140753960450148,0.0005605930045136192,8.442827604875394e-07,9.058468147381748e-07,3.0110378499126135e-07
Alabastron19.obj,7.654701949498501e-10,7.836038235009629e-10,7.794017927869838e-12,0.0007292448511911274,0.0007475911170159453,0.0005447779740918122,1.0841041540080324e-06,1.1672250524909147e-06,2.418615071179542e-07
Alabastron2.obj,7.65472972374209e-10,7.836066700483376e-10,7.795686082651521e-12,0.0006782121072793388,0.0006965964684839708,0.0008041626351555564,5.420145293907229e-07,5.819882423031619e-07,6.373644999670352e-07
Alabastron20.obj,7.654722857036406e-10,7.836059664648132e-10,7.794995538129625e-12,0.0007419643345595744,0.0007612736506242007,0.000744795542494554,7.526747990714062e-07,8.046952424561203e-07,3.974712286810524e-07
Alabastron21.obj,7.654698416348048e-10,7.83603463894245e-10,7.794529626851926e-12,0.0006936594371309963,0.000711584820699909,0.0007058484111482217,6.472255602095663e-07,6.929311270190064e-07,4.342493988470805e-07
Alabastron22.obj,7.654723955005423e-10,7.836060787982105e-10,7.794867235147279e-12,0.0007225867838369915,0.0007405506464061232,0.0007471133638190908,6.856532661684729e-07,7.375176569376534e-07,4.2434045224878406e-07
Alabastron23.obj,7.654689468272825e-10,7.836025457929961e-10,7.794150653572078e-12,0.0006708393225224116,0.0006883834455517822,0.0005944880184068776,6.940720232701778e-07,7.478678762639168e-07,3.5488959478705844e-07
Alabastron24.obj,7.654719400094702e-10,7.836056124913758e-10,7.795013469714802e-12,0.0007033015142096156,0.0007207775517753947,0.0007778097704307975,5.954818281418899e-07,6.391635391656209e-07,4.354828372187161e-07
Alabastron25.obj,7.654682345836568e-10,7.836018150783597e-10,7.793978747619789e-12,0.0006494857784350087,0.0006660817597291959,0.0005461741864593494,7.289208443214139e-07,7.825456545285946e-07,3.081087941729924e-07
Alabastron26.obj,7.654692310544164e-10,7.836028365274976e-10,7.79404874920988e-12,0.0006654761437956753,0.0006824905371384803,0.0005708593903395154,7.603064096427809e-07,8.161872392060782e-07,2.7601637277179697e-07
Alabastron27.obj,7.654700610160569e-10,7.836036876272506e-10,7.794180195858026e-12,0.0006939900183100081,0.0007117243419361937,0.0006275000584047885,6.937319705377899e-07,7.460058825764125e-07,3.3309866365053523e-07
Alabastron28.obj,7.654668215876863e-10,7.83600369340911e-10,7.794359738912049e-12,0.0006613953979262172,0.0006785584243999646,0.0006584429811690618,6.042177684807188e-07,6.46443230092401e-07,3.9634380137663626e-07
Alabastron29.obj,7.65470295240501e-10,7.836039271485643e-10,7.794124119654888e-12,0.0007340019692880371,0.0007522790176275973,0.0005752005545921352,1.0131946165505526e-06,1.0905060618364995e-06,2.9137134335305286e-07
Alabastron3.obj,7.654788763493016e-10,7.836127159375395e-10,7.797934239063111e-12,0.0007389870866525887,0.0007581859875263786,0.000987872095769754,5.628877370235703e-07,6.038320153762107e-07,5.604795982662354e-07
Alabastron30.obj,7.65471509963941e-10,7.836051770625256e-10,7.794810585559628e-12,0.0008042110938784651,0.0008244289112849001,0.0007132265797008937,9.967809689982145e-07,1.0711054531516701e-06,4.074455709242526e-07
Alabastron31.obj,7.654705251758913e-10,7.836041639526291e-10,7.79431405429745e-12,0.0007678597334104896,0.0007872428532016757,0.0006199620826884948,1.0138076587217803e-06,1.0884641110455483e-06,3.6773516317442993e-07
Alabastron32.obj,7.654746621981944e-10,7.836084091007678e-10,7.795664454888737e-12,0.0008209482245939198,0.0008410823581604241,0.0008159461604805683,9.762514584485444e-07,1.052948346639009e-06,4.6105778304790107e-07
Alabastron33.obj,7.654697833059818e-10,7.836034005909849e-10,7.79405190701098e-12,0.0007268925324701998,0.0007454663048439962,0.0005448969747697464,1.0415504570294326e-06,1.1166262413545998e-06,2.816876016358833e-07
Alabastron34.obj,7.654704093340824e-10,7.836040450316636e-10,7.794603701356363e-12,0.000719455071776826,0.0007369812501236047,0.000683486972816617,7.774913244580913e-07,8.376960285891712e-07,3.8658061834678437e-07
Alabastron35.obj,7.654686558179169e-10,7.836022471890431e-10,7.79448820773055e-12,0.000635701944120278,0.0006514799779614617,0.0006724448618746566,5.403970529349641e-07,5.7983778015132e-07,3.930391395667475e-07
Alabastron36.obj,7.654542573346575e-10,7.835875192561256e-10,7.79473149982855e-12,0.0006464471094537554,0.000661923237941909,0.0006974126964417348,5.498756997861596e-07,5.951365929450751e-07,4.7317649727934305e-07
Alabastron37.obj,7.654553582714981e-10,7.835886438741933e-10,7.794201182041906e-12,0.0006115313772085222,0.0006267288803994989,0.0006072856381402089,6.233519656509864e-07,6.706444249341768e-07,3.499923661154754e-07
Alabastron38.obj,7.654683158706546e-10,7.836018987050071e-10,7.794192603389275e-12,0.0006311779323402997,0.0006467741973685579,0.0005922630267154198,6.84312551944193e-07,7.363141553194534e-07,3.5051043727811043e-07
Alabastron39.obj,7.654703987278938e-10,7.836040328992e-10,7.794808969568046e-12,0.0006771922999415381,0.0006930611647221559,0.0007068612762511167,6.148665852245401e-07,6.667436821155067e-07,4.901990219465383e-07
Alabastron4.obj,7.654708073206919e-10,7.836044519088088e-10,7.794907607182814e-12,0.0006377123459832261,0.0006538606412839302,0.0007448623317209134,4.923965150397159e-07,5.296070019040613e-07,4.1835102041169415e-07
Alabastron40.obj,7.654689037067699e-10,7.836025012957012e-10,7.79418600797399e-12,0.0006780019875827452,0.0006952753630594742,0.0005924125890873501,8.178200822072744e-07,8.750026340114722e-07,3.28763202806424e-07
Alabastron41.obj,7.654709096023831e-10,7.836045571361941e-10,7.794863136323644e-12,0.0007116855561859151,0.0007288052158769736,0.0007091543333423355,7.089795224968553e-07,7.648422208339956e-07,4.910955079373544e-07
Alabastron42.obj,7.654717053233626e-10,7.836053733622033e-10,7.795698635459792e-12,0.0006982218391799395,0.0007159410134515421,0.0008281219694877224,5.730717483244413e-07,6.124054531349283e-07,5.366638137568734e-07
Alabastron43.obj,7.654682898549193e-10,7.83601871893627e-10,7.794183231592814e-12,0.0006380992832672829,0.0006543593104741852,0.0005933728873264249,6.355660504936017e-07,6.8170112561352e-07,3.5193372672995083e-07
Alabastron44.obj,7.65468880054108e-10,7.836024752459722e-10,7.794296350458536e-12,0.000616689423523637,0.0006320546001728336,0.0006349128341870321,5.438245874769809e-07,5.850803735203745e-07,3.8372440950441845e-07
Alabastron45.obj,7.654695302067326e-10,7.836031447576004e-10,7.794541769657454e-12,0.00066638154188631,0.0006832163707310544,0.0007007939561735598,5.401555078157167e-07,5.813369216300778e-07,3.459987207624804e-07
Alabastron46.obj,7.654712637069425e-10,7.836049208658772e-10,7.794879201808098e-12,0.000679997309740548,0.0006972153378856438,0.000741451146047539,5.857019621275156e-07,6.297291092502298e-07,4.046997413547544e-07
Alabastron47.obj,7.65473205581576e-10,7.836069131692407e-10,7.795829443316387e-12,0.0007182958434391839,0.0007358663227319195,0.0008453447706492888,5.7460596997684e-07,6.186227396428242e-07,4.993401197117922e-07
Alabastron48.obj,7.654694630228292e-10,7.836030749809646e-10,7.794171481456687e-12,0.0006637146514698282,0.0006804154811594874,0.0006162194062520001,7.651904484313519e-07,8.217546881755482e-07,2.6684819317754853e-07
Alabastron49.obj,7.65471605398685e-10,7.83605270335174e-10,7.794230229085503e-12,0.0007283480390703491,0.0007471758211440813,0.0006024694624895883,9.853144614808659e-07,1.05794230581487e-06,2.989310959409869e-07
Alabastron5.obj,7.654687150562656e-10,7.836023070193235e-10,7.794561057481775e-12,0.0005729679890707216,0.0005885493702237752,0.0007062735098554149,3.9867912136988124e-07,4.269129140570415e-07,4.0959839061350496e-07
Alabastron50.obj,7.654503216081414e-10,7.835835131136213e-10,7.796377081573231e-12,0.0007927264314846923,0.0008115925608194436,0.0008718692329183154,7.903830102467307e-07,8.53321014465984e-07,5.036151881933159e-07
Alabastron6.obj,7.654671155288758e-10,7.83600668398362e-10,7.794147184705117e-12,0.0005146374000454225,0.0005278125840007428,0.0006230081955917546,3.2359118328499356e-07,3.484121154198693e-07,2.7824933888582936e-07
Alabastron7.obj,7.654696009665522e-10,7.83603215539477e-10,7.795148301951696e-12,0.0005952622675993152,0.0006111959136308291,0.0008014469967710232,3.8877719739851816e-07,4.1719335139721697e-07,5.277383251094256e-07
Alabastron8.obj,7.654735051110089e-10,7.836072157575359e-10,7.79677298369986e-12,0.0006655200221786506,0.0006823007979683965,0.0009808003244953579,4.058302632156135e-07,4.371247498523763e-07,4.2393514648921446e-07
Alabastron9.obj,7.654657350979711e-10,7.83599253867201e-10,7.793932386057491e-12,0.00039524576543659097,0.0004054539065533041,0.0005876111975420802,1.346673795120973e-07,1.441593573479846e-07,3.177529421352881e-07
Alabastron_Louvre_CA1920.obj,7.654651920167337e-10,7.835986974209374e-10,7.793691836250449e-12,2.24788190659235e-05,9.50542815681547e-06,7.258572054802303e-05,5.326244233994785e-10,7.400519100929228e-11,5.782270719332499e-09
amforeas_hole.obj,7.654651920166405e-10,7.835986974208518e-10,7.793691836109702e-12,2.603123710083972e-06,2.490936792469249e-06,4.600583066417922e-06,7.800068375879668e-12,1.0526438317018836e-11,1.749091490747489e-11
ampho.obj,7.654827818133614e-10,7.836163383474425e-10,7.814504636830696e-12,0.0012105899063070396,0.0012324122302656791,0.0013949805684424727,1.8996903751818405e-06,1.9523140493687524e-06,3.0544929214108895e-06
Amphora1.obj,7.65549203233713e-10,7.836847707557166e-10,7.932281027959196e-12,0.0008715309836559615,0.0008822138976201025,0.0023170762488013215,5.613075780211186e-07,5.939839787367807e-07,5.466418103893452e-06
Amphora10.obj,7.655624597536079e-10,7.836959717086452e-10,7.93623026362797e-12,0.0009378405970527842,0.0007648989310603868,0.003032826724289305,5.321652181181838e-07,3.115837076758022e-07,4.430987081772721e-06
Amphora11.obj,7.655622048756629e-10,7.836974836146147e-10,7.949529077460873e-12,0.0009975583357751197,0.000984632413507328,0.002022270592856009,5.281947722573836e-07,5.861791368694585e-07,5.796021048891716e-06
Amphora12.obj,7.656353490327808e-10,7.837732724029141e-10,7.961862225439435e-12,0.0017696125548787255,0.001828826249732843,0.0017945344152613333,5.115473584585476e-06,5.618348747771885e-06,5.736265711074935e-06
Amphora13.obj,7.655556891471411e-10,7.836912751503082e-10,7.938289144591208e-12,0.0009886957289614818,0.0009742435188738132,0.0019959179277377393,5.405191952915028e-07,5.957492391370021e-07,5.782548947665433e-06
Amphora14.obj,7.655540457160554e-10,7.836897128757082e-10,7.947027676148327e-12,0.0009940030648719375,0.000974861673983567,0.0020453953077157415,5.089358515016035e-07,5.899041329875227e-07,5.316337615289364e-06
Amphora15.obj,7.65568292966495e-10,7.837037903253997e-10,7.962813587507291e-12,0.0008968578817943674,0.000908408064543966,0.0024224024444274095,5.602719098985941e-07,5.975628649666332e-07,5.6694057212710575e-06
Amphora16.obj,7.655804163575241e-10,7.837166818945009e-10,7.996664535324243e-12,0.000983406332322669,0.0009688929001387517,0.0022118865369768446,5.062550455304622e-07,5.686558641574491e-07,7.023467736730444e-06
Amphora17.obj,7.655490895745124e-10,7.836841161365074e-10,7.93467546204325e-12,0.0009817122348094055,0.0009678950906806938,0.0019905401759777973,5.143878030879824e-07,5.642570812288144e-07,5.560289351949868e-06
